,date,totalCases,deaths,suspects,recovered,tests,vaccinated,vaccinated_second,activeCases,newVaccinated,newVaccinated_second
22276,2022-05-17,582533,14172,3123.0,559537.0,1166605.0,3152920.0,2581726.0,8824.0,3328.0,0.0
22304,2022-05-18,582568,14172,3123.0,559537.0,1166605.0,3152920.0,2581726.0,8859.0,0.0,0.0
22332,2022-05-19,582594,14172,3123.0,559537.0,1166605.0,3165684.0,2581726.0,8885.0,12764.0,0.0
22360,2022-05-20,582625,14172,3123.0,559537.0,1166605.0,3166173.0,2607020.0,8916.0,489.0,25294.0
22388,2022-05-21,582652,14172,3123.0,559537.0,1166605.0,3166173.0,2607020.0,8943.0,0.0,0.0
22416,2022-05-22,582655,14172,3123.0,559537.0,1166605.0,3166173.0,2607020.0,8946.0,0.0,0.0
22444,2022-05-23,582690,14172,3123.0,559537.0,1166605.0,3167614.0,2608549.0,8981.0,1441.0,1529.0
22472,2022-05-24,582724,14172,3123.0,559537.0,1166605.0,3169211.0,2611451.0,9015.0,1597.0,2902.0
22500,2022-05-25,582734,14173,3123.0,559537.0,1166605.0,3169211.0,2611987.0,9024.0,0.0,536.0
22528,2022-05-26,582744,14174,3123.0,559537.0,1166605.0,3169211.0,2611987.0,9033.0,0.0,0.0
22556,2022-05-27,582756,14174,3123.0,559537.0,1166605.0,3169211.0,2613825.0,9045.0,0.0,1838.0
22584,2022-05-28,582769,14174,3123.0,559537.0,1166605.0,3169211.0,2613825.0,9058.0,0.0,0.0
22612,2022-05-29,582771,14174,3123.0,559537.0,1166605.0,3169211.0,2613825.0,9060.0,0.0,0.0
22640,2022-05-30,582775,14174,3123.0,559537.0,1166605.0,3169211.0,2613825.0,9064.0,0.0,0.0
22668,2022-05-31,582787,14174,3123.0,559537.0,1166605.0,3169211.0,2613825.0,9076.0,0.0,0.0
22696,2022-06-01,582799,14175,3123.0,559537.0,1166605.0,3169211.0,2618557.0,9087.0,0.0,4732.0
22724,2022-06-02,582816,14175,3123.0,559537.0,1166605.0,3169211.0,2618557.0,9104.0,0.0,0.0
22752,2022-06-03,582835,14175,3123.0,559537.0,1166605.0,3169211.0,2621604.0,9123.0,0.0,3047.0
22780,2022-06-04,582856,14175,3123.0,559537.0,1166605.0,3169211.0,2621604.0,9144.0,0.0,0.0
22808,2022-06-05,582866,14175,3123.0,559537.0,1166605.0,3169211.0,2621604.0,9154.0,0.0,0.0
22836,2022-06-06,582870,14175,3123.0,559537.0,1166605.0,3169211.0,2624241.0,9158.0,0.0,2637.0
22864,2022-06-07,582898,14175,3123.0,559537.0,1166605.0,3169211.0,2635764.0,9186.0,0.0,11523.0
22892,2022-06-08,582933,14175,3123.0,559537.0,1166605.0,3170091.0,2637262.0,9221.0,880.0,1498.0
22920,2022-06-09,582965,14175,3123.0,559537.0,1166605.0,3170407.0,2637878.0,9253.0,316.0,616.0
22948,2022-06-10,582982,14175,3123.0,559537.0,1166605.0,3170966.0,2638858.0,9270.0,559.0,980.0
22976,2022-06-11,583014,14175,3123.0,559537.0,1166605.0,3170966.0,2638858.0,9302.0,0.0,0.0
23004,2022-06-12,583022,14175,3123.0,559537.0,1166605.0,3170966.0,2638858.0,9310.0,0.0,0.0
23032,2022-06-13,583031,14176,3123.0,559537.0,1166605.0,3170966.0,2638858.0,9318.0,0.0,0.0
23060,2022-06-14,583081,14177,3123.0,559537.0,1166605.0,3173325.0,2638858.0,9367.0,2359.0,0.0
23088,2022-06-15,583146,14177,3123.0,559537.0,1166605.0,3173325.0,2638858.0,9432.0,0.0,0.0
23116,2022-06-16,583208,14177,3123.0,559537.0,1166605.0,3175039.0,2638858.0,9494.0,1714.0,0.0
23144,2022-06-17,583221,14177,3123.0,559537.0,1166605.0,3175039.0,2638858.0,9507.0,0.0,0.0
23172,2022-06-18,583241,14177,3123.0,559537.0,1166605.0,3175039.0,2638858.0,9527.0,0.0,0.0
23200,2022-06-19,583269,14177,3123.0,559537.0,1166605.0,3175039.0,2638858.0,9555.0,0.0,0.0
23228,2022-06-20,583282,14177,3123.0,559537.0,1166605.0,3175039.0,2638858.0,9568.0,0.0,0.0
23256,2022-06-21,583350,14177,3123.0,559537.0,1166605.0,3176844.0,2639789.0,9636.0,1805.0,931.0
23284,2022-06-22,583482,14177,3123.0,559537.0,1166605.0,3180641.0,2645034.0,9768.0,3797.0,5245.0
23312,2022-06-23,583697,14177,3123.0,559537.0,1166605.0,3181262.0,2646129.0,9983.0,621.0,1095.0
23340,2022-06-24,583847,14177,3123.0,559537.0,1166605.0,3184084.0,2647506.0,10133.0,2822.0,1377.0
23368,2022-06-25,583990,14177,3123.0,559537.0,1166605.0,3184084.0,2647506.0,10276.0,0.0,0.0
23396,2022-06-26,584057,14177,3123.0,559537.0,1166605.0,3184084.0,2647506.0,10343.0,0.0,0.0
23424,2022-06-27,584145,14178,3123.0,559537.0,1166605.0,3185163.0,2650010.0,10430.0,1079.0,2504.0
23452,2022-06-28,584434,14178,3123.0,559537.0,1166605.0,3185163.0,2650010.0,10719.0,0.0,0.0
23480,2022-06-29,584656,14178,3123.0,559537.0,1166605.0,3190864.0,2650010.0,10941.0,5701.0,0.0
23508,2022-06-30,585103,14178,3123.0,559537.0,1166605.0,3191513.0,2650010.0,11388.0,649.0,0.0
23536,2022-07-01,585548,14178,3123.0,559537.0,1166605.0,3192954.0,2657784.0,11833.0,1441.0,7774.0
23564,2022-07-02,586051,14178,3123.0,559537.0,1166605.0,3192954.0,2657784.0,12336.0,0.0,0.0
23592,2022-07-03,586360,14178,3123.0,559537.0,1166605.0,3192954.0,2657784.0,12645.0,0.0,0.0
23620,2022-07-04,586475,14178,3123.0,559537.0,1166605.0,3194263.0,2660252.0,12760.0,1309.0,2468.0
23648,2022-07-05,587311,14179,3123.0,559537.0,1166605.0,3196009.0,2664179.0,13595.0,1746.0,3927.0
23676,2022-07-06,588047,14179,3123.0,559537.0,1166605.0,3196009.0,2664179.0,14331.0,0.0,0.0
23704,2022-07-07,588939,14180,3123.0,559537.0,1166605.0,3211317.0,2676219.0,15222.0,15308.0,12040.0
23732,2022-07-08,589688,14182,3123.0,559537.0,1166605.0,3211317.0,2676219.0,15969.0,0.0,0.0
23760,2022-07-09,590322,14183,3123.0,559537.0,1166605.0,3212149.0,2677823.0,16602.0,832.0,1604.0
23788,2022-07-10,590641,14183,3123.0,559537.0,1166605.0,3212149.0,2677823.0,16921.0,0.0,0.0
23816,2022-07-11,590947,14187,3123.0,559537.0,1166605.0,3213326.0,2677823.0,17223.0,1177.0,0.0
23844,2022-07-12,591893,14188,3123.0,559537.0,1166605.0,3213326.0,2677823.0,18168.0,0.0,0.0
23872,2022-07-13,592906,14191,3123.0,559537.0,1166605.0,3213326.0,2677823.0,19178.0,0.0,0.0
23900,2022-07-14,594134,14191,3123.0,559537.0,1166605.0,3213326.0,2682438.0,20406.0,0.0,4615.0
23928,2022-07-15,595152,14194,3123.0,559537.0,1166605.0,3213326.0,2682438.0,21421.0,0.0,0.0
23956,2022-07-16,596049,14195,3123.0,559537.0,1166605.0,3213326.0,2682438.0,22317.0,0.0,0.0
23984,2022-07-17,596365,14196,3123.0,559537.0,1166605.0,3213326.0,2682438.0,22632.0,0.0,0.0
24012,2022-07-18,596644,14199,3123.0,559537.0,1166605.0,3213326.0,2682438.0,22908.0,0.0,0.0
24040,2022-07-19,597920,14199,3123.0,559537.0,1166605.0,3213326.0,2689060.0,24184.0,0.0,6622.0
24068,2022-07-20,598967,14202,3123.0,559537.0,1166605.0,3213326.0,2689060.0,25228.0,0.0,0.0
24096,2022-07-21,600048,14205,3123.0,559537.0,1166605.0,3215360.0,2694790.0,26306.0,2034.0,5730.0
24124,2022-07-22,601034,14206,3123.0,559537.0,1166605.0,3215360.0,2694790.0,27291.0,0.0,0.0
24152,2022-07-23,601757,14209,3123.0,559537.0,1166605.0,3215360.0,2694790.0,28011.0,0.0,0.0
24180,2022-07-24,601964,14209,3123.0,559537.0,1166605.0,3215752.0,2694790.0,28218.0,392.0,0.0
24208,2022-07-25,602283,14212,3123.0,559537.0,1166605.0,3215752.0,2694790.0,28534.0,0.0,0.0
24236,2022-07-26,603079,14215,3123.0,559537.0,1166605.0,3218123.0,2697872.0,29327.0,2371.0,3082.0
24264,2022-07-27,603716,14217,3123.0,559537.0,1166605.0,3218123.0,2697872.0,29962.0,0.0,0.0
24292,2022-07-28,604468,14220,3123.0,559537.0,1166605.0,3218123.0,2697872.0,30711.0,0.0,0.0
24320,2022-07-29,605151,14223,3123.0,559537.0,1166605.0,3218123.0,2697872.0,31391.0,0.0,0.0
24348,2022-07-30,605585,14224,3123.0,559537.0,1166605.0,3218123.0,2697872.0,31824.0,0.0,0.0
24376,2022-07-31,605746,14224,3123.0,559537.0,1166605.0,3218123.0,2697872.0,31985.0,0.0,0.0
24404,2022-08-01,605931,14227,3123.0,559537.0,1166605.0,3276179.0,2728367.0,32167.0,58056.0,30495.0
24432,2022-08-02,606421,14229,3123.0,559537.0,1166605.0,3280587.0,2732570.0,32655.0,4408.0,4203.0
24460,2022-08-03,606918,14232,3123.0,559537.0,1166605.0,3280587.0,2732570.0,33149.0,0.0,0.0
24488,2022-08-04,607444,14233,3123.0,559537.0,1166605.0,3280587.0,2732570.0,33674.0,0.0,0.0
24516,2022-08-05,608010,14236,3123.0,559537.0,1166605.0,3283431.0,2736133.0,34237.0,2844.0,3563.0
24544,2022-08-06,608353,14237,3123.0,559537.0,1166605.0,3283431.0,2736133.0,34579.0,0.0,0.0
24572,2022-08-07,608591,14237,3123.0,559537.0,1166605.0,3283431.0,2736133.0,34817.0,0.0,0.0
24600,2022-08-08,608757,14239,3123.0,559537.0,1166605.0,3283431.0,2736133.0,34981.0,0.0,0.0
24628,2022-08-09,609241,14239,3123.0,559537.0,1166605.0,3283431.0,2736133.0,35465.0,0.0,0.0
24656,2022-08-10,609591,14242,3123.0,559537.0,1166605.0,3283431.0,2736133.0,35812.0,0.0,0.0
24684,2022-08-11,610064,14242,3123.0,559537.0,1166605.0,3289304.0,2743150.0,36285.0,5873.0,7017.0
24712,2022-08-12,610408,14246,3123.0,559537.0,1166605.0,3289304.0,2743150.0,36625.0,0.0,0.0
24740,2022-08-13,610408,14246,3123.0,559537.0,1166605.0,3289304.0,2743150.0,36625.0,0.0,0.0
24768,2022-08-14,610408,14246,3123.0,559537.0,1166605.0,3290642.0,2744300.0,36625.0,1338.0,1150.0
24796,2022-08-15,610960,14252,3123.0,559537.0,1166605.0,3290642.0,2744300.0,37171.0,0.0,0.0
24824,2022-08-16,611225,14255,3123.0,559537.0,1166605.0,3290642.0,2744300.0,37433.0,0.0,0.0
24852,2022-08-17,611535,14257,3123.0,559537.0,1166605.0,3290642.0,2744300.0,37741.0,0.0,0.0
24880,2022-08-18,611897,14260,3123.0,559537.0,1166605.0,3293019.0,2747876.0,38100.0,2377.0,3576.0
24908,2022-08-19,612098,14263,3123.0,559537.0,1166605.0,3293019.0,2747876.0,38298.0,0.0,0.0
24936,2022-08-20,612098,14263,3123.0,559537.0,1166605.0,3293019.0,2747876.0,38298.0,0.0,0.0
24964,2022-08-21,612098,14263,3123.0,559537.0,1166605.0,3299472.0,2750500.0,38298.0,6453.0,2624.0
24992,2022-08-22,612098,14263,3123.0,559537.0,1166605.0,3299472.0,2750500.0,38298.0,0.0,0.0
25020,2022-08-23,612691,14268,3123.0,559537.0,1166605.0,3299472.0,2750500.0,38886.0,0.0,0.0
25048,2022-08-24,612825,14272,3123.0,559537.0,1166605.0,3303653.0,2754653.0,39016.0,4181.0,4153.0
25076,2022-08-25,612975,14272,3123.0,559537.0,1166605.0,3303653.0,2754653.0,39166.0,0.0,0.0
25104,2022-08-26,613104,14276,3123.0,559537.0,1166605.0,3303653.0,2754653.0,39291.0,0.0,0.0
25132,2022-08-27,613104,14276,3123.0,559537.0,1166605.0,3303653.0,2754653.0,39291.0,0.0,0.0
25160,2022-08-28,613104,14276,3123.0,559537.0,1166605.0,3303653.0,2754653.0,39291.0,0.0,0.0
25188,2022-08-29,613390,14279,3123.0,559537.0,1166605.0,3303653.0,2754653.0,39574.0,0.0,0.0
25216,2022-08-30,613556,14283,3123.0,559537.0,1166605.0,3303653.0,2754653.0,39736.0,0.0,0.0
25244,2022-08-31,613705,14283,3123.0,559537.0,1166605.0,3303653.0,2762508.0,39885.0,0.0,7855.0
25272,2022-09-01,613705,14283,3123.0,559537.0,1166605.0,3303653.0,2762508.0,39885.0,0.0,0.0
25300,2022-09-02,613967,14291,3123.0,559537.0,1166605.0,3303653.0,2762508.0,40139.0,0.0,0.0
25328,2022-09-03,613967,14291,3123.0,559537.0,1166605.0,3303653.0,2762508.0,40139.0,0.0,0.0
25356,2022-09-04,613967,14291,3123.0,559537.0,1166605.0,3303653.0,2762508.0,40139.0,0.0,0.0
25384,2022-09-05,614314,14293,3123.0,559537.0,1166605.0,3303653.0,2762508.0,40484.0,0.0,0.0
25412,2022-09-06,614314,14293,3123.0,559537.0,1166605.0,3303653.0,2762508.0,40484.0,0.0,0.0
25440,2022-09-07,614314,14293,3123.0,559537.0,1166605.0,3303653.0,2762508.0,40484.0,0.0,0.0
25468,2022-09-08,614314,14293,3123.0,559537.0,1166605.0,3303653.0,2762508.0,40484.0,0.0,0.0
25496,2022-09-09,614752,14304,3123.0,559537.0,1166605.0,3303653.0,2762508.0,40911.0,0.0,0.0
25524,2022-09-10,614752,14304,3123.0,559537.0,1166605.0,3303653.0,2762508.0,40911.0,0.0,0.0
25552,2022-09-11,614752,14304,3123.0,559537.0,1166605.0,3303653.0,2762508.0,40911.0,0.0,0.0
25580,2022-09-12,615033,14307,3123.0,559537.0,1166605.0,3303653.0,2762508.0,41189.0,0.0,0.0
25608,2022-09-13,615181,14307,3123.0,559537.0,1166605.0,3303653.0,2762508.0,41337.0,0.0,0.0
25636,2022-09-14,615305,14310,3123.0,559537.0,1166605.0,3303653.0,2762508.0,41458.0,0.0,0.0
25664,2022-09-15,615408,14313,3123.0,559537.0,1166605.0,3303653.0,2762508.0,41558.0,0.0,0.0
25692,2022-09-16,615408,14313,3123.0,559537.0,1166605.0,3303653.0,2762508.0,41558.0,0.0,0.0
25720,2022-09-17,615408,14313,3123.0,559537.0,1166605.0,3303653.0,2762508.0,41558.0,0.0,0.0
25748,2022-09-18,615408,14313,3123.0,559537.0,1166605.0,3303653.0,2762508.0,41558.0,0.0,0.0
25776,2022-09-19,615762,14316,3123.0,559537.0,1166605.0,3303653.0,2762508.0,41909.0,0.0,0.0
25804,2022-09-20,615762,14316,3123.0,559537.0,1166605.0,3303653.0,2762508.0,41909.0,0.0,0.0
25832,2022-09-21,615762,14316,3123.0,559537.0,1166605.0,3303653.0,2762508.0,41909.0,0.0,0.0
25860,2022-09-22,615975,14320,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42118.0,0.0,0.0
25888,2022-09-23,616038,14320,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42181.0,0.0,0.0
25916,2022-09-24,616038,14320,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42181.0,0.0,0.0
25944,2022-09-25,616038,14320,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42181.0,0.0,0.0
25972,2022-09-26,616169,14322,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42310.0,0.0,0.0
26000,2022-09-27,616169,14322,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42310.0,0.0,0.0
26028,2022-09-28,616246,14325,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42384.0,0.0,0.0
26056,2022-09-29,616246,14325,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42384.0,0.0,0.0
26084,2022-09-30,616307,14327,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42443.0,0.0,0.0
26112,2022-10-01,616307,14327,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42443.0,0.0,0.0
26140,2022-10-02,616307,14327,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42443.0,0.0,0.0
26168,2022-10-03,616379,14329,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42513.0,0.0,0.0
26196,2022-10-04,616379,14329,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42513.0,0.0,0.0
26224,2022-10-05,616452,14333,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42582.0,0.0,0.0
26252,2022-10-06,616488,14335,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42616.0,0.0,0.0
26280,2022-10-07,616488,14335,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42616.0,0.0,0.0
26308,2022-10-08,616488,14335,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42616.0,0.0,0.0
26336,2022-10-09,616488,14335,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42616.0,0.0,0.0
26364,2022-10-10,616604,14337,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42730.0,0.0,0.0
26392,2022-10-11,616644,14339,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42768.0,0.0,0.0
26420,2022-10-12,616644,14339,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42768.0,0.0,0.0
26448,2022-10-13,616708,14341,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42830.0,0.0,0.0
26476,2022-10-14,616750,14341,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42872.0,0.0,0.0
26504,2022-10-15,616750,14341,3123.0,559537.0,1166605.0,3303653.0,2762508.0,42872.0,0.0,0.0
